internalTaxonId,useCode,useName
198671,1,Food - human
21129279,2,Food - animal
21129279,1,Food - human
21131962,15,Sport hunting/specimen collecting
198660,14,Research
198570,13,"Pets/display animals, horticulture"
19523,1,Food - human
82345477,10,"Wearing apparel, accessories"
14929,1,Food - human
14928,1,Food - human
4306,1,Food - human
20072,1,Food - human
29730,1,Food - human
81633094,1,Food - human
84463104,1,Food - human
14163,1,Food - human
81629742,1,Food - human
40024,1,Food - human
40026,1,Food - human
14288,1,Food - human
44698,1,Food - human
44687,1,Food - human
13841,1,Food - human
13882,1,Food - human
18755,1,Food - human
18756,1,Food - human
18756,3,Medicine - human & veterinary
18759,1,Food - human
18768,1,Food - human
10109,1,Food - human
10157,1,Food - human
21460,15,Sport hunting/specimen collecting
7908,1,Food - human
7907,1,Food - human
84457881,1,Food - human
7903,1,Food - human
7901,1,Food - human
7671,1,Food - human
41788,16,Establishing ex-situ production *
41788,3,Medicine - human & veterinary
41788,15,Sport hunting/specimen collecting
41788,1,Food - human
41789,12,"Handicrafts, jewellery, etc."
41789,13,"Pets/display animals, horticulture"
41789,1,Food - human
41789,3,Medicine - human & veterinary
1553,1,Food - human
5756,1,Food - human
10746,1,Food - human
136625,1,Food - human
20719,1,Food - human
20718,1,Food - human
136513,1,Food - human
2991,1,Food - human
136399,1,Food - human
8761,12,"Handicrafts, jewellery, etc."
8761,1,Food - human
8761,3,Medicine - human & veterinary
21846,1,Food - human
21132319,1,Food - human
198673,1,Food - human
198673,14,Research
198674,1,Food - human
21132344,1,Food - human
21132355,1,Food - human
198715,2,Food - animal
198715,1,Food - human
198718,1,Food - human
21132659,1,Food - human
198719,1,Food - human
21132665,1,Food - human
21132668,1,Food - human
198720,1,Food - human
21132707,2,Food - animal
21132707,1,Food - human
198722,1,Food - human
42696174,13,"Pets/display animals, horticulture"
18158359,15,Sport hunting/specimen collecting
18158359,1,Food - human
195097,15,Sport hunting/specimen collecting
195097,1,Food - human
21113038,1,Food - human
21113038,2,Food - animal
21113041,1,Food - human
21113041,13,"Pets/display animals, horticulture"
198642,15,Sport hunting/specimen collecting
198642,1,Food - human
198642,2,Food - animal
21113051,1,Food - human
166575,1,Food - human
166575,2,Food - animal
41770,1,Food - human
170371,13,"Pets/display animals, horticulture"
44647998,13,"Pets/display animals, horticulture"
20431538,2,Food - animal
7949,2,Food - animal
7949,1,Food - human
7949,3,Medicine - human & veterinary
41013,12,"Handicrafts, jewellery, etc."
41013,1,Food - human
5674,3,Medicine - human & veterinary
10274,3,Medicine - human & veterinary
18372,3,Medicine - human & veterinary
18372,1,Food - human
5760,3,Medicine - human & veterinary
5760,1,Food - human
8668,1,Food - human
8833,1,Food - human
8994,18,Unknown
8997,10,"Wearing apparel, accessories"
8997,1,Food - human
8997,12,"Handicrafts, jewellery, etc."
8998,1,Food - human
11933,1,Food - human
13922,1,Food - human
15628,1,Food - human
19852,1,Food - human
39426,12,"Handicrafts, jewellery, etc."
39426,1,Food - human
39426,3,Medicine - human & veterinary
68336601,1,Food - human
41589,1,Food - human
41589,10,"Wearing apparel, accessories"
41589,3,Medicine - human & veterinary
41590,1,Food - human
41592,1,Food - human
41593,1,Food - human
41594,1,Food - human
41595,1,Food - human
41596,1,Food - human
41606,1,Food - human
41615,1,Food - human
41621,1,Food - human
41629,3,Medicine - human & veterinary
41629,1,Food - human
41645,3,Medicine - human & veterinary
41662,3,Medicine - human & veterinary
41696,3,Medicine - human & veterinary
41698,10,"Wearing apparel, accessories"
41698,1,Food - human
41698,3,Medicine - human & veterinary
41698,12,"Handicrafts, jewellery, etc."
41699,1,Food - human
41701,1,Food - human
41702,12,"Handicrafts, jewellery, etc."
41702,10,"Wearing apparel, accessories"
41702,3,Medicine - human & veterinary
41702,1,Food - human
41703,10,"Wearing apparel, accessories"
41703,1,Food - human
41704,1,Food - human
44165,18,Unknown
136223,1,Food - human
136435,1,Food - human
136437,1,Food - human
3755,10,"Wearing apparel, accessories"
3755,3,Medicine - human & veterinary
15642,15,Sport hunting/specimen collecting
15642,10,"Wearing apparel, accessories"
41588,13,"Pets/display animals, horticulture"
41588,1,Food - human
23053,1,Food - human
154999,1,Food - human
155116,1,Food - human
166868,1,Food - human
166868,15,Sport hunting/specimen collecting
166892,16,Establishing ex-situ production *
166892,1,Food - human
166892,13,"Pets/display animals, horticulture"
166897,1,Food - human
166925,1,Food - human
166925,13,"Pets/display animals, horticulture"
197047,2,Food - animal
197047,1,Food - human
18214519,2,Food - animal
18214519,1,Food - human
20249446,1,Food - human
46074027,1,Food - human
67968894,13,"Pets/display animals, horticulture"
46087000,1,Food - human
46087813,13,"Pets/display animals, horticulture"
46087863,1,Food - human
46093091,1,Food - human
46093134,1,Food - human
46093134,2,Food - animal
46097614,1,Food - human
46097663,18,Unknown
46097767,18,Unknown
46098924,1,Food - human
46099940,18,Unknown
46102529,2,Food - animal
46102529,13,"Pets/display animals, horticulture"
46102624,13,"Pets/display animals, horticulture"
46102624,3,Medicine - human & veterinary
84354975,1,Food - human
60771,1,Food - human
60778,1,Food - human
60823,1,Food - human
61257,1,Food - human
182158,13,"Pets/display animals, horticulture"
57451,13,"Pets/display animals, horticulture"
161398,1,Food - human
161398,10,"Wearing apparel, accessories"
161328,1,Food - human
57386,13,"Pets/display animals, horticulture"
49542645,1,Food - human
33217,16,Establishing ex-situ production *
33217,11,Other household goods
33217,9,Construction or structural materials
33217,13,"Pets/display animals, horticulture"
182236,1,Food - human
201647,17,Other (free text)
201647,2,Food - animal
33061,3,Medicine - human & veterinary
33061,9,Construction or structural materials
33061,7,Fuels
33061,4,Poisons
193634,1,Food - human
58196,1,Food - human
177163,3,Medicine - human & veterinary
177163,18,Unknown
177163,2,Food - animal
54837,16,Establishing ex-situ production *
183073,1,Food - human
158209,13,"Pets/display animals, horticulture"
158408,13,"Pets/display animals, horticulture"
44393422,1,Food - human
512,15,Sport hunting/specimen collecting
512,1,Food - human
550,15,Sport hunting/specimen collecting
550,1,Food - human
1141,1,Food - human
4137,1,Food - human
4138,1,Food - human
4140,1,Food - human
4141,1,Food - human
4142,1,Food - human
4143,1,Food - human
4144,1,Food - human
4144,15,Sport hunting/specimen collecting
4145,1,Food - human
4146,1,Food - human
4148,1,Food - human
4149,1,Food - human
4150,1,Food - human
4151,1,Food - human
4152,1,Food - human
4153,1,Food - human
4154,1,Food - human
5228,16,Establishing ex-situ production *
5228,1,Food - human
5228,15,Sport hunting/specimen collecting
6234,1,Food - human
6235,1,Food - human
6235,15,Sport hunting/specimen collecting
6793,1,Food - human
6793,13,"Pets/display animals, horticulture"
8968,15,Sport hunting/specimen collecting
8968,1,Food - human
8968,12,"Handicrafts, jewellery, etc."
8969,1,Food - human
8969,15,Sport hunting/specimen collecting
8971,15,Sport hunting/specimen collecting
8971,10,"Wearing apparel, accessories"
8971,1,Food - human
8972,1,Food - human
8972,15,Sport hunting/specimen collecting
8973,1,Food - human
8973,13,"Pets/display animals, horticulture"
8975,13,"Pets/display animals, horticulture"
8975,1,Food - human
8991,1,Food - human
8992,1,Food - human
8992,15,Sport hunting/specimen collecting
10167,15,Sport hunting/specimen collecting
10167,1,Food - human
10170,15,Sport hunting/specimen collecting
10170,1,Food - human
10341,1,Food - human
11033,1,Food - human
11033,15,Sport hunting/specimen collecting
11034,1,Food - human
11035,15,Sport hunting/specimen collecting
11035,1,Food - human
11036,1,Food - human
11037,1,Food - human
11037,12,"Handicrafts, jewellery, etc."
12142,1,Food - human
12667,1,Food - human
12667,12,"Handicrafts, jewellery, etc."
12669,1,Food - human
12670,1,Food - human
14602,1,Food - human
14603,1,Food - human
14604,1,Food - human
15485,1,Food - human
15485,15,Sport hunting/specimen collecting
15730,1,Food - human
15730,15,Sport hunting/specimen collecting
16484,1,Food - human
16484,15,Sport hunting/specimen collecting
19306,1,Food - human
19306,15,Sport hunting/specimen collecting
19307,1,Food - human
19308,15,Sport hunting/specimen collecting
19308,1,Food - human
19390,1,Food - human
19390,15,Sport hunting/specimen collecting
19391,12,"Handicrafts, jewellery, etc."
19391,15,Sport hunting/specimen collecting
19391,1,Food - human
19391,13,"Pets/display animals, horticulture"
19392,1,Food - human
21203,1,Food - human
44172,15,Sport hunting/specimen collecting
44172,1,Food - human
63541,1,Food - human
2480,14,Research
2480,1,Food - human
18306,11,Other household goods
18306,10,"Wearing apparel, accessories"
18306,3,Medicine - human & veterinary
50902942,1,Food - human
15188,10,"Wearing apparel, accessories"
15188,1,Food - human
164034,2,Food - animal
164034,3,Medicine - human & veterinary
164034,1,Food - human
166552,1,Food - human
167951,1,Food - human
182941,1,Food - human
183040,18,Unknown
183171,1,Food - human
183171,1,Food - human
185655,1,Food - human
47608215,1,Food - human
196417,1,Food - human
196417,2,Food - animal
50903234,1,Food - human
50903234,13,"Pets/display animals, horticulture"
183214,3,Medicine - human & veterinary
183214,13,"Pets/display animals, horticulture"
183214,12,"Handicrafts, jewellery, etc."
50903260,13,"Pets/display animals, horticulture"
10070,13,"Pets/display animals, horticulture"
10070,3,Medicine - human & veterinary
10070,12,"Handicrafts, jewellery, etc."
41007,13,"Pets/display animals, horticulture"
41007,3,Medicine - human & veterinary
41007,12,"Handicrafts, jewellery, etc."
41010,3,Medicine - human & veterinary
41010,13,"Pets/display animals, horticulture"
41010,12,"Handicrafts, jewellery, etc."
162556,1,Food - human
199622,1,Food - human
56852510,1,Food - human
56852510,2,Food - animal
18830,1,Food - human
44478,1,Food - human
44483,1,Food - human
44492,1,Food - human
63356,1,Food - human
166881,1,Food - human
166881,2,Food - animal
167947,1,Food - human
169361,13,"Pets/display animals, horticulture"
169361,12,"Handicrafts, jewellery, etc."
169361,3,Medicine - human & veterinary
172363,1,Food - human
172363,15,Sport hunting/specimen collecting
182113,1,Food - human
182113,13,"Pets/display animals, horticulture"
182574,1,Food - human
182574,3,Medicine - human & veterinary
182574,17,Other (free text)
57509336,1,Food - human
167015,1,Food - human
167015,1,Food - human
167015,1,Food - human
183165,1,Food - human
183165,1,Food - human
182006,1,Food - human
18123632,1,Food - human
60471850,1,Food - human
17245,1,Food - human
57441,13,"Pets/display animals, horticulture"
18139045,1,Food - human
198604,1,Food - human
17977,1,Food - human
158221,3,Medicine - human & veterinary
158221,13,"Pets/display animals, horticulture"
185692,6,Other chemicals
185692,5,Manufacturing chemicals
198751,1,Food - human
170350,1,Food - human
182530,1,Food - human
182530,1,Food - human
182655,13,"Pets/display animals, horticulture"
182655,1,Food - human
183163,1,Food - human
183163,1,Food - human
183163,1,Food - human
183163,1,Food - human
61181,13,"Pets/display animals, horticulture"
61181,13,"Pets/display animals, horticulture"
61181,1,Food - human
61181,1,Food - human
61181,13,"Pets/display animals, horticulture"
165760,18,Unknown
17060763,13,"Pets/display animals, horticulture"
32166,1,Food - human
62494198,7,Fuels
62494244,7,Fuels
30388,1,Food - human
30388,12,"Handicrafts, jewellery, etc."
30388,8,Fibre
30388,6,Other chemicals
64594123,13,"Pets/display animals, horticulture"
64594013,13,"Pets/display animals, horticulture"
64594080,13,"Pets/display animals, horticulture"
65524274,13,"Pets/display animals, horticulture"
167871,3,Medicine - human & veterinary
167871,13,"Pets/display animals, horticulture"
164157,9,Construction or structural materials
164223,3,Medicine - human & veterinary
164223,16,Establishing ex-situ production *
164223,11,Other household goods
20250059,1,Food - human
20250214,1,Food - human
20251047,2,Food - animal
20251047,1,Food - human
20251507,2,Food - animal
20251507,1,Food - human
20252738,2,Food - animal
20252738,1,Food - human
20252870,2,Food - animal
20252870,1,Food - human
20253212,2,Food - animal
20253212,1,Food - human
20251174,2,Food - animal
20251174,1,Food - human
65611939,13,"Pets/display animals, horticulture"
168994,3,Medicine - human & veterinary
49545913,13,"Pets/display animals, horticulture"
41006,3,Medicine - human & veterinary
41006,13,"Pets/display animals, horticulture"
41006,12,"Handicrafts, jewellery, etc."
41006,14,Research
10069,3,Medicine - human & veterinary
10069,12,"Handicrafts, jewellery, etc."
10069,13,"Pets/display animals, horticulture"
65134998,13,"Pets/display animals, horticulture"
65135062,13,"Pets/display animals, horticulture"
182308,18,Unknown
198604,1,Food - human
40715,3,Medicine - human & veterinary
40715,13,"Pets/display animals, horticulture"
20315,3,Medicine - human & veterinary
65367996,3,Medicine - human & veterinary
65367300,3,Medicine - human & veterinary
8407,3,Medicine - human & veterinary
8407,13,"Pets/display animals, horticulture"
38677,13,"Pets/display animals, horticulture"
38677,16,Establishing ex-situ production *
164227,3,Medicine - human & veterinary
164227,1,Food - human
67852269,1,Food - human
67852930,1,Food - human
67853143,1,Food - human
67853390,1,Food - human
67853432,1,Food - human
67853451,1,Food - human
67855363,1,Food - human
67855905,1,Food - human
67856085,1,Food - human
68328587,1,Food - human
68329253,1,Food - human
68332598,1,Food - human
68332934,1,Food - human
